url,title,price,rating,reviews,superhost,guest_favorite,city
https://www.airbnb.com/rooms/27643977?search_mode=regular_search&adults=1&check_in=2026-07-27&check_out=2026-08-01&children=0&infants=0&pets=0&source_impression_id=p3_1783396347_P3l2Xxc6fXSVPJyt&previous_page_section_name=1000&federated_search_id=6e4f7226-f8a4-4015-87eb-5403e5617512,Bright apartment with balcony near to Eixample,127052.0,4.82,437437.0,True,True,Barcelona
https://www.airbnb.com/rooms/1684094795418458585?search_mode=regular_search&adults=1&check_in=2026-07-28&check_out=2026-08-02&children=0&infants=0&pets=0&source_impression_id=p3_1783396346_P3aR64MxrOjzDLgI&previous_page_section_name=1000&federated_search_id=6e4f7226-f8a4-4015-87eb-5403e5617512,"3 bedrooms, bright, elegant, Sagrada Familia, AC",120452.0,,,True,False,Barcelona
https://www.airbnb.com/rooms/1644124202866481451?search_mode=regular_search&adults=1&check_in=2026-07-07&check_out=2026-07-12&children=0&infants=0&pets=0&photo_id=2565750122&source_impression_id=p3_1783396347_P3dVqR__Txf8-B7k&previous_page_section_name=1000&federated_search_id=6e4f7226-f8a4-4015-87eb-5403e5617512,Sercotel Barcelona El Prat,,,,True,False,Barcelona
https://www.airbnb.com/rooms/1681034217059144531?search_mode=regular_search&adults=1&check_in=2026-07-27&check_out=2026-08-01&children=0&infants=0&pets=0&source_impression_id=p3_1783396347_P3cIp_P_2L8ALM3Z&previous_page_section_name=1000&federated_search_id=6e4f7226-f8a4-4015-87eb-5403e5617512,Serennia Sagrada Familia,82166.0,,,True,False,Barcelona
https://www.airbnb.com/rooms/1719576529274311463?search_mode=regular_search&adults=1&check_in=2026-07-08&check_out=2026-07-13&children=0&infants=0&pets=0&source_impression_id=p3_1783396347_P3P0oyZLOp3mh9Ec&previous_page_section_name=1000&federated_search_id=6e4f7226-f8a4-4015-87eb-5403e5617512,Alaia 21 - Habitat Apartments,89474.0,,,True,False,Barcelona
https://www.airbnb.com/rooms/1629665679948505178?search_mode=regular_search&adults=1&check_in=2026-07-07&check_out=2026-07-12&children=0&infants=0&pets=0&photo_id=2531472061&source_impression_id=p3_1783396347_P3HIQlhVlyRwBTBi&previous_page_section_name=1000&federated_search_id=6e4f7226-f8a4-4015-87eb-5403e5617512,Oriente Atiram,,,,True,False,Barcelona
https://www.airbnb.com/rooms/1714405716077331742?search_mode=regular_search&adults=1&check_in=2026-07-15&check_out=2026-07-20&children=0&infants=0&pets=0&source_impression_id=p3_1783396347_P3d-3-AXINUy9ui1&previous_page_section_name=1000&federated_search_id=6e4f7226-f8a4-4015-87eb-5403e5617512,Luxury Penthouse with Terrace – City Center Oasis,144448.0,,,True,False,Barcelona
https://www.airbnb.com/rooms/1722503654969719526?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783396346_P37Tepkr8z3PvmBL&previous_page_section_name=1000&federated_search_id=6e4f7226-f8a4-4015-87eb-5403e5617512,4 beds Condo at Eixample,95065.0,,,True,False,Barcelona
https://www.airbnb.com/rooms/1602041192209917186?search_mode=regular_search&adults=1&check_in=2026-07-21&check_out=2026-07-26&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P3aBOjnwXSU0cIry&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Aura Suites - New Modern Apartment with own Sauna,39043.0,5.0,1111.0,True,False,Berlin
https://www.airbnb.com/rooms/1437554313983911035?search_mode=regular_search&adults=1&check_in=2026-07-27&check_out=2026-08-01&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P3YtmneAxYjCTN6s&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Quiet apartment in Berlin Mitte,38848.0,4.95,1919.0,True,True,Berlin
https://www.airbnb.com/rooms/1722719592440149489?search_mode=regular_search&adults=1&check_in=2026-07-16&check_out=2026-07-21&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P3GvmqDY1IeabOWc&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Lovely Apartment with Parking,83843.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1722633629857875665?search_mode=regular_search&adults=1&check_in=2026-08-06&check_out=2026-08-11&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P3iCspE87vYp0ElY&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Historical Charming Tranquillity,29763.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1528833021050012199?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&photo_id=2528900459&source_impression_id=p3_1783397311_P3bpVr1sCBcPr04J&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,B&B Hotel Berlin Alexanderplatz,34143.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1162140795024884880?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P3Gba2gsRwIreH2q&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Numa | Large Room with sofa bed near Berlin Zoo,30737.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1440368404830960024?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&photo_id=2563132300&source_impression_id=p3_1783397311_P3YghQylGV6E4iu_&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Hotel ROMY by AMANO,37077.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1461489656921679773?search_mode=regular_search&adults=1&check_in=2026-07-15&check_out=2026-07-20&children=0&infants=0&pets=0&photo_id=2575582027&source_impression_id=p3_1783397311_P3IP2M21MwlY2TT5&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Hotel ZOE by AMANO,31428.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1385446247362929990?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&photo_id=2570855497&source_impression_id=p3_1783397311_P3H_5HsqLevJDZk1&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Hotel AMANO,34023.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1578546374049671428?search_mode=regular_search&adults=1&check_in=2026-07-13&check_out=2026-07-18&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P3oAg5kiKgTkquMl&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Premium Design 3 BR w/Terrace by CheckpointCharlie,77878.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1182435035023787880?search_mode=regular_search&adults=1&check_in=2026-07-28&check_out=2026-08-02&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P3iqZs9x_iLKn_rQ&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,City Studio at Locke at East Side Gallery,30737.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1715243884529945366?search_mode=regular_search&adults=1&check_in=2026-07-30&check_out=2026-08-04&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P34aM8qn7hv5_KiD&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Design apartment | Friedrichshain | private entry,48406.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1372529446686113868?search_mode=regular_search&adults=1&check_in=2026-08-09&check_out=2026-08-14&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P3ySrrDtV_wMv9UD&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Remise Kreuzberg – 3 floors and terrace,94798.0,4.96,4545.0,True,True,Berlin
https://www.airbnb.com/rooms/48651189?search_mode=regular_search&adults=1&check_in=2026-08-03&check_out=2026-08-08&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P3Alm3rgvb-7MFv7&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Fantastic houseboat in the middle of Berlin,85352.0,4.97,235235.0,True,True,Berlin
https://www.airbnb.com/rooms/1029535508091110733?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&photo_id=2563132107&source_impression_id=p3_1783397311_P3fnk5iBvZUgG0e2&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Hotel AMO by AMANO,36382.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1512984111187353022?search_mode=regular_search&adults=1&check_in=2026-08-01&check_out=2026-08-08&children=0&infants=0&pets=0&photo_id=2594976059&source_impression_id=p3_1783397311_P30bhy5jjetgWOhF&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,The Social Hub Berlin Mitte - Long Term,29880.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1648610965616364988?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&photo_id=2612347044&source_impression_id=p3_1783397311_P3TFZYtMlLYsI0fE&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Estrel Berlin,33202.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1624772275829516960?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&photo_id=2539922713&source_impression_id=p3_1783397311_P3R4RyWhPzA2-r2v&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,B&B HOTEL Berlin City-West,20385.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1088971692273798382?search_mode=regular_search&adults=1&check_in=2026-08-03&check_out=2026-08-08&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P3PUzHbnjUrKGqUS&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,New apartment with living room,,4.93,164164.0,True,True,Berlin
https://www.airbnb.com/rooms/1686783146343623657?search_mode=regular_search&adults=1&check_in=2026-07-24&check_out=2026-07-29&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P3w7ae9y-9vYKf0G&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Penthouse Berlin 4BR 2 Terraces WiFi,101618.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1348574879310010332?search_mode=regular_search&adults=1&check_in=2026-07-18&check_out=2026-07-23&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P3PfiIGE8gkuquQF&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Numa | Medium Studio with Kitchenette,29461.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1686245096062153599?search_mode=regular_search&adults=1&check_in=2026-07-15&check_out=2026-07-20&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P3tJ8wVT6VNzeNlS&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Parisian-Style Belle Étage · Two Spa Bathrooms,57516.0,,,True,False,Berlin
https://www.airbnb.com/rooms/917109042412215124?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P3exqToE53fhSzlM&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Numa | Medium Room near Savignyplatz,21978.0,4.78,935935.0,True,True,Berlin
https://www.airbnb.com/rooms/721527807549293451?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P3g7MGnBrMZnV9CW&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Numa | Large Studio near Checkpoint Charlie,29097.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1414396812014029823?search_mode=regular_search&adults=1&check_in=2026-07-10&check_out=2026-07-15&children=0&infants=0&pets=0&photo_id=2563132085&source_impression_id=p3_1783397311_P3GAXJBwfn7Ytl1y&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Hotel AMANO East Side,35225.0,,,True,False,Berlin
https://www.airbnb.com/rooms/1548810333041667727?search_mode=regular_search&adults=1&check_in=2026-07-13&check_out=2026-07-18&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P3Crm8tU6x-Vff-6&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,Exclusive Villa Nova in Berlin • Spacious & Cozy,60647.0,5.0,1616.0,True,True,Berlin
https://www.airbnb.com/rooms/31141186?search_mode=regular_search&adults=1&check_in=2026-09-28&check_out=2026-10-03&children=0&infants=0&pets=0&source_impression_id=p3_1783397309_P3Dbu8eX1jVFjSI3&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,120 sqm2 penthouse/attic apartment + sauna + fireplace,76856.0,4.93,150150.0,True,True,Berlin
https://www.airbnb.com/rooms/1624772462365905516?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&photo_id=2539923677&source_impression_id=p3_1783397311_P32sILsyrQr9vV-L&previous_page_section_name=1000&federated_search_id=95219b84-a1a8-4911-a5f6-248a506ec9c4,B&B HOTEL Berlin-Tiergarten,20891.0,,,True,False,Berlin
https://www.airbnb.com/rooms/14162416?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783398261_P3HmIykumIY2FN7P&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Lovely apartment in the heart of Budapest,20442.0,4.98,379379.0,True,False,Budapest
https://www.airbnb.com/rooms/1503365529141984293?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&source_impression_id=p3_1783398261_P3ZzWi46zDOsiMPk&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Spacious&Fully-Equipped Apt. in the Modern Quarter,17912.0,5.0,2121.0,True,True,Budapest
https://www.airbnb.com/rooms/33030347?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783398261_P38OanS_5cBDn7PK&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Grand Danube Dream Home,52262.0,,,True,False,Budapest
https://www.airbnb.com/rooms/37645198?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&source_impression_id=p3_1783398261_P3dVx6DJCIKJ6GS8&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Riverside gem in the city center,42958.0,4.94,7878.0,True,False,Budapest
https://www.airbnb.com/rooms/1394047950500430804?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&source_impression_id=p3_1783398261_P3ATZvYbyOmMlNAD&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Exceptional Downtown Home,27421.0,4.88,6868.0,True,True,Budapest
https://www.airbnb.com/rooms/53870792?search_mode=regular_search&adults=1&check_in=2026-07-21&check_out=2026-07-26&children=0&infants=0&pets=0&source_impression_id=p3_1783398261_P3T6EVSkm_-XX2l6&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Top Floor Penthouse with incredible City Panorama,107104.0,4.95,261261.0,True,False,Budapest
https://www.airbnb.com/rooms/921500737894197835?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&source_impression_id=p3_1783398261_P3LwPoLtjbwap28m&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Retro Chic 2-bedroom in The Center with Balcony,34488.0,4.84,183183.0,True,True,Budapest
https://www.airbnb.com/rooms/1189263357535762335?search_mode=regular_search&adults=1&check_in=2026-07-10&check_out=2026-07-15&children=0&infants=0&pets=0&source_impression_id=p3_1783398260_P3DHUkzwcfRidm7u&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Minimalist-Style Home in Heart of Budapest,19525.0,4.99,158158.0,True,False,Budapest
https://www.airbnb.com/rooms/1561160237316820946?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&source_impression_id=p3_1783398261_P31iZyOWV5T_Z_Pq&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Prestige Danube Suite by Marriott & Fashion Street,22836.0,,,True,False,Budapest
https://www.airbnb.com/rooms/1392792496619914230?search_mode=regular_search&adults=1&check_in=2026-07-18&check_out=2026-07-23&children=0&infants=0&pets=0&source_impression_id=p3_1783398261_P34cZRbcHBs0Pk1x&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Slow Furniture Home,28451.0,4.98,6363.0,True,False,Budapest
https://www.airbnb.com/rooms/33654951?search_mode=regular_search&adults=1&check_in=2026-07-30&check_out=2026-08-04&children=0&infants=0&pets=0&source_impression_id=p3_1783398261_P3CL1DEnKY8fRkVx&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Rooftop Apt. in the Jewelry Box | Parliament view,75167.0,,,True,False,Budapest
https://www.airbnb.com/rooms/1429539692893646520?search_mode=regular_search&adults=1&check_in=2026-07-17&check_out=2026-07-22&children=0&infants=0&pets=0&source_impression_id=p3_1783398261_P3bNGOyFhdoA7tA3&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Modern Chic & Classic Elegance in Central Budapest,25143.0,4.91,8787.0,True,True,Budapest
https://www.airbnb.com/rooms/849862183931882934?search_mode=regular_search&adults=1&check_in=2026-07-13&check_out=2026-07-18&children=0&infants=0&pets=0&source_impression_id=p3_1783398261_P3BgK78u2uQKjW31&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Harmony Retreat Downtown BP near the Synagogue /AC,22544.0,4.83,8989.0,True,True,Budapest
https://www.airbnb.com/rooms/50763742?search_mode=regular_search&adults=1&check_in=2026-07-10&check_out=2026-07-15&children=0&infants=0&pets=0&source_impression_id=p3_1783398261_P3IDlxgpv9zVuiJt&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Skyline Residence Soho ☆ with A/C and free parking,38608.0,4.98,171171.0,True,False,Budapest
https://www.airbnb.com/rooms/34729295?search_mode=regular_search&adults=1&check_in=2026-11-15&check_out=2026-11-20&children=0&infants=0&pets=0&source_impression_id=p3_1783398261_P3kBYYAvDqpyx9Pa&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Skyline penthouse,18007.0,4.95,447447.0,True,True,Budapest
https://www.airbnb.com/rooms/1140498731159045206?search_mode=regular_search&adults=1&check_in=2026-07-08&check_out=2026-07-13&children=0&infants=0&pets=0&source_impression_id=p3_1783398261_P37zPQ8G653AvEFe&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Super Central 2-Bedroom Dream Home w Balcony&View,49356.0,4.87,106106.0,True,True,Budapest
https://www.airbnb.com/rooms/1428887386140486137?search_mode=regular_search&adults=1&check_in=2026-07-08&check_out=2026-07-13&children=0&infants=0&pets=0&source_impression_id=p3_1783398261_P3Y5-mbwImIrMawm&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Cozy Buda - Air-Conditioned Suite near to Castle,,5.0,6363.0,True,False,Budapest
https://www.airbnb.com/rooms/24926203?search_mode=regular_search&adults=1&check_in=2026-07-14&check_out=2026-07-19&children=0&infants=0&pets=0&source_impression_id=p3_1783398261_P3wphZPZVLoNlfrI&previous_page_section_name=1000&federated_search_id=50472213-2b76-44a1-a1ea-57a98601ff70,Top Castle & Chain Bridge Suite With Giant Balcony,37449.0,4.97,274274.0,True,False,Budapest
https://www.airbnb.com/rooms/1704898901427122952?search_mode=regular_search&adults=1&check_in=2026-07-15&check_out=2026-07-20&children=0&infants=0&pets=0&source_impression_id=p3_1783398654_P3QIdG63lZ73rp4G&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,O'Living - an inspiring stay by Parque das Nações,68360.0,,,True,False,Lisbon
https://www.airbnb.com/rooms/1340119163741033812?search_mode=regular_search&adults=1&check_in=2026-07-07&check_out=2026-07-12&children=0&infants=0&pets=0&photo_id=2650122583&source_impression_id=p3_1783398655_P3PG0C3tuwt8tnp_&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,VIP Executive Saldanha Hotel,32430.0,,,True,False,Lisbon
https://www.airbnb.com/rooms/1555328649473234417?search_mode=regular_search&adults=1&check_in=2026-09-29&check_out=2026-10-04&children=0&infants=0&pets=0&source_impression_id=p3_1783398654_P3vYaFdlcqbstyto&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,FLH Heart of Rossio Apartment IV,82334.0,5.0,88.0,True,True,Lisbon
https://www.airbnb.com/rooms/1399853605326576581?search_mode=regular_search&adults=1&check_in=2026-07-15&check_out=2026-07-20&children=0&infants=0&pets=0&photo_id=2504239184&source_impression_id=p3_1783398655_P3-2Io8h7oqN2NlA&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,Casa Teva Lisboa Hotel,52732.0,,,True,False,Lisbon
https://www.airbnb.com/rooms/1695539435866678513?search_mode=regular_search&adults=1&check_in=2026-07-08&check_out=2026-07-13&children=0&infants=0&pets=0&photo_id=2663447429&source_impression_id=p3_1783398655_P3Bi0Ax5qfk-PiPI&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,Hotel Acta MOA,,,,True,False,Lisbon
https://www.airbnb.com/rooms/1223186070669366370?search_mode=regular_search&adults=1&check_in=2026-07-15&check_out=2026-07-20&children=0&infants=0&pets=0&source_impression_id=p3_1783398654_P3SG-CpQY54I9ELg&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,Central Lisbon Luxury | Walk to Everything,51061.0,4.96,121121.0,True,True,Lisbon
https://www.airbnb.com/rooms/1705772408991519079?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783398654_P3yC_eRplBFuLte7&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,Sunny Príncipe Real Villa · Patio · 4BR for 12,40021.0,,,True,False,Lisbon
https://www.airbnb.com/rooms/1642670769307352629?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&source_impression_id=p3_1783398654_P3i7zZQmwsYVaIxD&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,"Elegant 3BR Lapa Residence | Balcony, AC & Parking",97540.0,5.0,1010.0,True,True,Lisbon
https://www.airbnb.com/rooms/1025311521887292351?search_mode=regular_search&adults=1&check_in=2026-07-07&check_out=2026-07-12&children=0&infants=0&pets=0&photo_id=2503335174&source_impression_id=p3_1783398655_P3U2qRWvVIkq8esg&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,Vincci Liberdade,38149.0,,,True,False,Lisbon
https://www.airbnb.com/rooms/1711542236662845885?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783398654_P3-9ittcjcYibLGu&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,Marta – Gulbenkian Flat,,,,True,False,Lisbon
https://www.airbnb.com/rooms/1680316856740515248?search_mode=regular_search&adults=1&check_in=2026-07-20&check_out=2026-07-25&children=0&infants=0&pets=0&source_impression_id=p3_1783398654_P3fqx6_zEZNtvHQH&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,Elegant Alfama T2 w/ exclusive Garden & Tejo View,102528.0,,,True,False,Lisbon
https://www.airbnb.com/rooms/1552838555923872975?search_mode=regular_search&adults=1&check_in=2026-07-10&check_out=2026-07-15&children=0&infants=0&pets=0&photo_id=2519123144&source_impression_id=p3_1783398655_P3uiqeKR2Ty8DO33&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,Lumen Hotel & The Lisbon Light Show,49198.0,,,True,False,Lisbon
https://www.airbnb.com/rooms/1699538116839903307?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783398654_P3HBGcJ3zi_yvmz2&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,Alfama Family Retreat Apart. w/Garden& RiverView,84813.0,,,True,False,Lisbon
https://www.airbnb.com/rooms/1333903379219800851?search_mode=regular_search&adults=1&check_in=2026-07-07&check_out=2026-07-12&children=0&infants=0&pets=0&photo_id=2654687948&source_impression_id=p3_1783398655_P3O0jx1TtO7LfIUh&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,VIP Executive Zurique,,,,True,False,Lisbon
https://www.airbnb.com/rooms/1721639164968037683?search_mode=regular_search&adults=1&check_in=2026-07-26&check_out=2026-07-31&children=0&infants=0&pets=0&source_impression_id=p3_1783398654_P3TZNxROyIem581N&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,Bright & Luxurious Stay Av. Liberdade w/Terrace,65677.0,,,True,False,Lisbon
https://www.airbnb.com/rooms/1679053245398608775?search_mode=regular_search&adults=1&check_in=2026-07-08&check_out=2026-07-13&children=0&infants=0&pets=0&photo_id=2660011588&source_impression_id=p3_1783398655_P3NeEF4GcUZ2OvW_&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,Gat Rossio,28844.0,,,True,False,Lisbon
https://www.airbnb.com/rooms/1693345982978097970?search_mode=regular_search&adults=1&check_in=2026-07-14&check_out=2026-07-19&children=0&infants=0&pets=0&source_impression_id=p3_1783398654_P3zPBgFteGh55Gri&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,Walk Everywhere | Santa Justa Apartment w/ AC,60786.0,,,True,False,Lisbon
https://www.airbnb.com/rooms/1680498756037292833?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783398654_P35PPx4jatN3H-K7&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,Estrela Skyline Retreat with Terrace,45932.0,,,True,False,Lisbon
https://www.airbnb.com/rooms/1693007743845821397?search_mode=regular_search&adults=1&check_in=2026-09-24&check_out=2026-09-29&children=0&infants=0&pets=0&source_impression_id=p3_1783398654_P3GtssK3NiTfMUHj&previous_page_section_name=1000&federated_search_id=44cab95e-d620-4f75-93d2-268b56ddfe2a,Alma – Chic Riverfront Retreat incl. Free Parking,50027.0,,,True,False,Lisbon
